survived,pclass,sex,age,sibsp,parch,fare,embarked,title,ticketHeader,ticketNumber,cabinLetter,cabinNumber,child,parent,othersAlive,othersDrown
,3,male,24,0,0,7.55,S,Mr,S,752,NA,,0,0,0,0
,1,female,29,0,0,221.7792,S,Miss,P,17483,C,97,0,0,0,0
,3,female,23,0,0,7.8542,S,Miss,NA,347469,NA,,0,0,0,0
,1,male,42,0,0,26.55,S,Mr,NA,110489,D,22,0,0,0,0
,3,female,26,0,2,13.775,S,Mrs,SOTON,3101315,NA,,0,1,0,0
,3,female,,0,0,7.7333,Q,Miss,NA,335432,NA,,0,0,0,0
,3,male,7,1,1,15.2458,C,Master,NA,2650,NA,,1,0,1,0
,2,female,26,0,0,13.5,S,Miss,NA,220844,NA,,0,0,0,0
,3,male,,0,0,7,S,Mr,NA,343271,NA,,0,0,0,0
,2,male,41,0,0,13,S,Rev,NA,237393,NA,,0,0,0,0
,3,female,26,1,1,22.025,S,Mrs,NA,315153,NA,,0,1,1,1
,1,male,48,0,0,50.4958,C,Mr,P,17591,B,10,0,0,0,0
,3,male,18,2,2,34.375,S,Mr,W,6608,NA,,1,0,0,4
,1,female,,0,0,27.7208,C,Mrs,NA,17770,NA,,0,0,0,0
,3,female,22,0,0,8.9625,S,Miss,NA,7548,NA,,0,0,0,0
,3,male,,0,0,7.55,S,Mr,S,251,NA,,0,0,0,0
,3,male,27,0,0,7.225,C,Mr,NA,2670,NA,,0,0,0,0
,3,male,23,1,0,13.9,S,Mr,NA,347072,NA,,0,0,0,0
,3,male,,0,0,7.2292,C,Mr,NA,2673,NA,,0,0,0,0
,3,male,40,1,5,31.3875,S,Mr,NA,347077,NA,,0,1,3,1
,2,female,15,0,2,39,S,Miss,NA,29750,NA,,1,0,1,1
,2,female,20,0,0,36.75,S,Miss,C,33112,NA,,0,0,0,0
,1,male,54,1,0,55.4417,C,Mr,NA,11778,C,116,0,0,0,0
,2,female,36,0,3,39,S,Mrs,NA,230136,F,4,0,1,2,0
,1,female,64,0,2,83.1583,C,Mrs,P,17756,E,45,0,1,1,0
,2,male,30,0,0,13,S,Mr,NA,233478,NA,,0,0,0,0
,1,male,37,1,1,83.1583,C,Mr,P,17756,E,52,1,0,1,0
,1,female,18,1,0,53.1,S,Mrs,NA,113773,D,30,0,0,0,1
,3,male,,0,0,7.75,Q,Mr,NA,7935,NA,,0,0,0,0
,1,female,27,1,1,247.5208,C,Mrs,P,17558,B,60,1,0,1,1
,2,male,40,0,0,16,S,Mr,NA,239059,NA,,0,0,0,0
,2,female,21,0,1,21,S,Miss,S,2,NA,,1,0,0,0
,3,male,17,2,0,8.05,S,Mr,A,48873,NA,,0,0,0,1
,3,female,,8,2,69.55,S,Miss,C,2343,NA,,1,0,0,7
,2,male,40,0,0,13,S,Mr,NA,28221,NA,,0,0,0,0
,2,male,34,1,0,26,S,Mr,NA,226875,NA,,0,0,1,0
,1,male,,0,0,26,S,Mr,NA,111163,NA,,0,0,0,0
,3,male,11.5,1,1,14.5,S,Master,A,851,NA,,1,0,0,1
,2,male,61,0,0,12.35,Q,Mr,NA,235509,NA,,0,0,0,0
,2,male,8,0,2,32.5,S,Master,NA,28220,NA,,1,0,1,0
,3,male,33,0,0,7.8542,S,Mr,NA,347465,NA,,0,0,0,0
,1,male,6,0,2,134.5,C,Master,NA,16966,E,34,1,0,1,0
,3,female,18,0,0,7.775,S,Miss,NA,347066,NA,,0,0,0,0
,2,male,23,0,0,10.5,S,Mr,C,31030,NA,,0,0,0,0
,3,female,,0,0,8.1125,S,Mrs,NA,65305,NA,,0,0,0,0
,3,female,,0,0,15.5,Q,Miss,NA,36568,NA,,0,0,0,0
,3,male,0.33,0,2,14.4,S,Master,NA,347080,NA,,1,0,0,2
,1,male,47,1,0,227.525,C,Offr,P,17757,C,62,0,0,1,0
,2,female,8,1,1,26,S,Miss,NA,26360,NA,,1,0,2,0
,2,male,25,0,0,10.5,S,Mr,C,34050,NA,,0,0,0,0
,1,male,,0,0,25.7417,C,Mr,F,12998,NA,,0,0,0,0
,3,female,35,0,0,7.75,Q,Miss,NA,9232,NA,,0,0,0,0
,2,male,24,0,0,10.5,S,Mr,NA,28034,NA,,0,0,0,0
,1,female,33,0,0,27.7208,C,Miss,P,17613,A,11,0,0,0,0
,3,male,25,0,0,7.8958,S,Mr,NA,349250,NA,,0,0,0,0
,3,male,32,0,0,22.525,S,Mr,C,4001,NA,,0,0,0,0
,3,male,,0,0,7.05,S,Mr,SOTON,3101308,NA,,0,0,0,0
,2,male,17,0,0,73.5,S,Mr,S,14879,NA,,0,0,0,0
,2,female,60,1,0,26,S,Mrs,NA,24065,NA,,0,0,0,0
,3,female,38,4,2,7.775,S,Miss,NA,347091,NA,,0,0,0,0
,1,male,42,0,0,42.5,S,Mr,NA,113038,B,11,0,0,0,0
,3,female,,0,0,7.8792,Q,Miss,NA,330924,NA,,0,0,0,0
,1,male,57,1,1,164.8667,S,Mr,NA,36928,C,9,0,1,2,0
,1,female,50,1,1,211.5,C,Mrs,NA,113503,C,80,0,1,0,1
,3,male,,0,0,8.05,S,Mr,NA,32302,NA,,0,0,0,0
,2,female,30,1,0,13.8583,C,Miss,SCPARIS,2148,NA,,0,0,1,0
,3,male,21,0,0,8.05,S,Mr,NA,342684,NA,,0,0,0,0
,2,female,22,0,0,10.5,S,Mrs,W,14266,F,33,0,0,0,0
,3,male,21,0,0,7.7958,S,Mr,NA,350053,NA,,0,0,0,0
,1,female,53,0,0,27.4458,C,Mrs,P,17606,NA,,0,0,0,0
,3,female,,0,2,15.2458,C,Mrs,NA,2661,NA,,0,1,2,0
,3,male,23,0,0,7.7958,S,Mr,NA,350054,NA,,0,0,0,0
,3,female,,0,0,7.75,Q,Miss,NA,370368,NA,,0,0,0,0
,3,male,40.5,0,0,15.1,S,Mr,C,6212,NA,,0,0,0,0
,2,male,36,0,0,13,S,Mr,NA,242963,NA,,0,0,0,0
,2,male,14,0,0,65,S,Mr,NA,220845,NA,,0,0,0,0
,1,female,21,0,0,26.55,S,Miss,NA,113795,NA,,0,0,0,0
,3,male,21,1,0,6.4958,S,Mr,NA,3101266,NA,,0,0,0,1
,3,male,,0,0,7.8792,Q,Mr,NA,330971,NA,,0,0,0,0
,1,male,39,1,0,71.2833,C,Mr,P,17599,C,85,0,0,1,0
,3,male,20,0,0,7.8542,S,Mr,NA,350416,NA,,0,0,0,0
,1,male,64,1,0,75.25,C,Mr,NA,110813,D,37,0,0,1,0
,3,male,20,0,0,7.225,C,Mr,NA,2679,NA,,0,0,0,0
,2,female,18,1,1,13,S,Miss,NA,250650,NA,,0,0,0,0
,1,female,48,1,0,106.425,C,Mrs,P,17761,C,86,0,0,0,1
,1,female,55,0,0,27.7208,C,Mrs,NA,112377,NA,,0,0,0,0
,2,female,45,0,2,30,S,Mrs,NA,237789,NA,,0,1,2,1
,1,male,45,1,1,134.5,C,Mr,NA,16966,E,34,0,1,1,0
,3,male,,0,0,7.8875,S,Mr,NA,3470,NA,,0,0,0,0
,3,male,,1,2,23.45,S,Master,W,6607,NA,,1,0,0,2
,1,male,41,1,0,51.8625,S,Mr,NA,17464,D,21,0,0,1,0
,2,female,22,0,0,21,S,Mrs,F,13534,NA,,0,0,0,0
,2,male,42,1,1,32.5,S,Mr,NA,28220,NA,,0,1,1,0
,2,female,29,1,0,26,S,Mrs,NA,26707,NA,,0,0,0,1
,3,female,,1,0,14.4542,C,Mrs,NA,2660,NA,,0,0,0,0
,2,female,0.92,1,2,27.75,S,Miss,C,34651,NA,,1,0,2,1
,3,male,20,0,0,7.925,S,Mr,SOTON,3101284,NA,,0,0,0,0
,1,male,27,1,0,136.7792,C,Mr,NA,13508,C,89,0,0,0,0
,3,male,24,0,0,9.325,S,Mr,NA,7266,NA,,0,0,0,0
,3,male,32.5,0,0,9.5,S,Mr,NA,345775,NA,,0,0,0,0
,3,male,,0,0,7.55,S,Mr,C,42795,NA,,0,0,0,0
,3,male,,0,0,7.75,Q,Mr,A,3130,NA,,0,0,0,0
,3,male,28,0,0,8.05,S,Mr,NA,363611,NA,,0,0,0,0
,2,female,19,0,0,13,S,Miss,NA,28404,NA,,0,0,0,0
,3,male,21,0,0,7.775,S,Mr,NA,345501,NA,,0,0,0,0
,3,male,36.5,1,0,17.4,S,Mr,NA,345572,NA,,0,0,1,0
,3,male,21,0,0,7.8542,S,Mr,NA,350410,NA,,0,0,0,0
,2,female,29,0,2,23,S,Mrs,NA,29103,NA,,0,1,1,0
,3,female,1,1,1,12.1833,S,Miss,NA,350405,NA,,1,0,0,1
,2,male,30,0,0,12.7375,C,Mr,C,34644,NA,,0,0,0,0
,3,male,,0,0,7.8958,S,Mr,NA,349235,NA,,0,0,0,0
,1,male,,0,0,0,S,Mr,NA,112051,NA,,0,0,0,0
,3,male,,0,0,7.55,S,Mr,C,49867,NA,,0,0,0,0
,3,female,,0,0,8.05,S,Miss,A,39186,NA,,0,0,0,0
,3,male,17,0,0,8.6625,S,Mr,NA,315095,NA,,0,0,0,0
,1,male,46,0,0,75.2417,C,Mr,NA,13050,C,6,0,0,0,0
,3,male,,0,0,7.75,Q,Mr,NA,368573,NA,,0,0,0,0
,1,female,26,1,0,136.7792,C,Mrs,NA,13508,C,89,0,0,0,0
,3,female,,1,0,15.5,Q,Miss,NA,370371,NA,,0,0,0,1
,3,male,,0,0,7.225,C,Mr,NA,2676,NA,,0,0,0,0
,2,female,20,1,0,26,S,Miss,NA,236853,NA,,0,0,0,1
,2,male,28,0,0,10.5,S,Mr,S,14888,NA,,0,0,0,0
,2,male,40,1,0,26,S,Mr,NA,2926,NA,,0,0,1,0
,2,male,30,1,0,21,S,Mr,C,31352,NA,,0,0,0,0
,2,male,22,0,0,10.5,S,Mr,W,14260,NA,,0,0,0,0
,3,female,23,0,0,8.6625,S,Miss,NA,315085,NA,,0,0,0,0
,3,male,0.75,1,1,13.775,S,Master,SOTON,3101315,NA,,1,0,0,0
,3,female,,0,0,7.75,Q,Miss,NA,364859,NA,,0,0,0,0
,3,female,9,1,1,15.2458,C,Miss,NA,2650,NA,,1,0,1,0
,3,female,2,1,1,20.2125,S,Miss,NA,370129,NA,,1,0,0,2
,3,male,36,0,0,7.25,S,Mr,A,21175,NA,,0,0,0,0
,3,male,,0,0,7.25,S,Mr,SOTON,3101314,NA,,0,0,0,0
,1,male,24,1,0,82.2667,S,Mr,NA,21228,B,45,0,0,0,0
,3,male,,0,0,7.2292,C,Mr,NA,2655,F,46,0,0,0,0
,3,male,,0,0,8.05,S,Mr,A,1478,NA,,0,0,0,0
,1,male,,0,0,39.6,S,Mr,P,17607,NA,,0,0,0,0
,3,female,30,0,0,6.95,Q,Miss,NA,382650,NA,,0,0,0,0
,3,male,,0,0,7.2292,C,Mr,NA,2652,NA,,0,0,0,0
,1,male,53,1,1,81.8583,S,Dr,NA,33638,A,34,0,1,1,0
,3,male,36,0,0,9.5,S,Mr,NA,345771,NA,,0,0,0,0
,3,male,26,0,0,7.8958,S,Mr,NA,349202,NA,,0,0,0,0
,2,female,1,1,2,41.5792,C,Miss,SCPARIS,2123,NA,,1,0,2,1
,3,male,,2,0,21.6792,C,Mr,NA,2662,NA,,0,0,0,1
,1,male,30,0,0,45.5,S,Mr,NA,113801,NA,,0,0,0,0
,3,male,29,0,0,7.8542,S,Mr,NA,347467,NA,,0,0,0,0
,3,male,32,0,0,7.775,S,Mr,NA,347079,NA,,0,0,0,0
,2,male,,0,0,15.0458,C,Mr,NA,237735,D,,0,0,0,0
,2,male,43,0,1,21,S,Mr,S,2,NA,,0,1,0,0
,3,male,24,0,0,8.6625,S,Mr,NA,315092,NA,,0,0,0,0
,3,female,,0,0,7.75,Q,Miss,NA,383123,NA,,0,0,0,0
,1,female,64,1,1,26.55,S,Mrs,NA,112901,B,26,0,1,1,1
,1,male,30,1,2,151.55,S,Mr,NA,113781,C,26,0,1,1,2
,3,male,0.83,0,1,9.35,S,Master,NA,392091,NA,,1,0,1,0
,1,male,55,1,1,93.5,S,Mr,NA,12749,B,69,0,1,1,1
,3,female,45,1,0,14.1083,S,Mrs,NA,350026,NA,,0,0,0,2
,3,male,18,0,0,8.6625,S,Mr,NA,315091,NA,,0,0,0,0
,3,male,22,0,0,7.225,C,Mr,NA,2658,NA,,0,0,0,0
,3,male,,0,0,7.575,S,Mr,NA,1588,NA,,0,0,0,0
,3,female,37,0,0,7.75,Q,Miss,NA,368364,NA,,0,0,0,0
,1,female,55,0,0,135.6333,C,Mrs,P,17760,C,32,0,0,0,0
,3,female,17,0,0,7.7333,Q,Miss,A,30631,NA,,0,0,0,0
,1,male,57,1,0,146.5208,C,Mr,P,17569,B,78,0,0,1,0
,2,male,19,0,0,10.5,S,Mr,NA,28004,NA,,0,0,0,0
,3,male,27,0,0,7.8542,S,Mr,NA,350408,NA,,0,0,0,0
,2,male,22,2,0,31.5,S,Mr,C,31029,NA,,0,0,1,1
,3,male,26,0,0,7.775,S,Mr,NA,347075,NA,,0,0,0,0
,3,male,25,0,0,7.2292,C,Mr,NA,2654,F,57,0,0,0,0
,2,male,26,0,0,13,S,Mr,NA,244368,F,2,0,0,0,0
,1,male,33,0,0,26.55,S,Mr,NA,113790,NA,,0,0,0,0
,1,female,39,0,0,211.3375,S,Miss,NA,24160,B,3,0,0,0,0
,3,male,23,0,0,7.05,S,Mr,SOTON,3101309,NA,,0,0,0,0
,2,female,12,2,1,39,S,Miss,NA,230136,F,4,1,0,2,0
,1,male,46,0,0,79.2,C,Mr,P,17585,NA,,0,0,0,0
,2,male,29,1,0,26,S,Mr,NA,2003,NA,,0,0,1,0
,2,male,21,0,0,13,S,Mr,NA,236854,NA,,0,0,0,0
,2,female,48,0,2,36.75,S,Mrs,C,33112,NA,,0,1,1,1
,1,male,39,0,0,29.7,C,Mr,P,17580,A,18,0,0,0,0
,3,male,,0,0,7.225,C,Mr,NA,2684,NA,,0,0,0,0
,3,female,19,1,1,15.7417,C,Mrs,NA,2653,NA,,0,1,2,0
,3,male,27,0,0,7.8958,S,Mr,NA,349229,NA,,0,0,0,0
,1,male,30,0,0,26,S,Mr,NA,110469,C,106,0,0,0,0
,2,male,32,0,0,13,S,Mr,NA,244360,NA,,0,0,0,0
,3,male,39,0,2,7.2292,C,Mr,NA,2675,NA,,0,1,0,2
,2,male,25,0,0,31.5,S,Mr,C,31029,NA,,0,0,0,0
,3,male,,0,0,7.2292,C,Master,NA,2622,NA,,0,0,0,0
,2,male,18,0,0,10.5,S,Mr,C,15185,NA,,0,0,0,0
,3,male,32,0,0,7.5792,S,Mr,NA,350403,NA,,0,0,0,0
,3,male,,1,9,69.55,S,Mr,C,2343,NA,,0,1,0,7
,1,female,58,0,1,512.3292,C,Mrs,P,17755,B,53,0,1,1,0
,3,male,,1,1,14.5,S,Master,A,851,NA,,1,0,0,1
,3,female,16,0,0,7.65,S,Miss,NA,348125,F,73,0,0,0,0
,2,male,26,0,0,13,S,Mr,NA,237670,NA,,0,0,0,0
,3,female,38,0,0,7.2292,C,Mrs,NA,2688,NA,,0,0,0,0
,2,male,24,0,0,13.5,S,Mr,NA,248726,NA,,0,0,0,0
,2,female,31,0,0,21,S,Miss,F,13528,NA,,0,0,0,0
,1,female,45,0,1,63.3583,C,Mrs,P,17759,D,12,0,1,1,0
,2,male,25,0,0,10.5,S,Mr,F,13540,NA,,0,0,0,0
,2,male,18,0,0,73.5,S,Mr,S,14879,NA,,0,0,0,0
,2,male,49,1,2,65,S,Mr,NA,220845,NA,,0,1,2,0
,3,female,0.17,1,2,20.575,S,Miss,C,2315,NA,,1,0,1,1
,1,male,50,0,0,26,S,Mr,NA,113044,E,60,0,0,0,0
,1,female,59,2,0,51.4792,S,Mrs,NA,11769,C,101,0,0,1,0
,3,male,,0,0,7.8792,S,Mr,NA,1222,NA,,0,0,0,0
,3,male,,0,0,7.75,Q,Mr,NA,368402,NA,,0,0,0,0
,3,female,30,1,0,15.55,S,Mrs,NA,349910,NA,,0,0,0,1
,3,male,14.5,8,2,69.55,S,Master,C,2343,NA,,1,0,0,7
,2,female,24,1,1,37.0042,C,Mrs,SCPARIS,2079,NA,,0,1,1,1
,2,female,31,0,0,21,S,Mrs,C,31352,NA,,0,0,0,0
,3,male,27,0,0,8.6625,S,Mr,NA,315083,NA,,0,0,0,0
,1,female,25,1,0,55.4417,C,Mrs,NA,11765,E,50,0,0,1,0
,3,female,,1,9,69.55,S,Mrs,C,2343,NA,,0,1,0,7
,3,male,,1,0,14.4583,C,Mr,NA,2689,NA,,0,0,0,1
,3,female,22,0,0,39.6875,S,Miss,NA,3101295,NA,,0,0,0,0
,1,female,45,0,1,59.4,C,Mrs,NA,112378,NA,,0,1,0,0
,2,male,29,0,0,13.8583,C,Mr,SCPARIS,2147,NA,,0,0,0,0
,2,male,21,1,0,11.5,S,Mr,NA,28133,NA,,0,0,0,1
,1,female,31,0,0,134.5,C,Miss,NA,16966,E,41,0,0,0,0
,1,male,49,0,0,0,S,Mr,NA,112058,B,54,0,0,0,0
,2,male,44,0,0,13,S,Mr,NA,248746,NA,,0,0,0,0
,1,female,54,1,1,81.8583,S,Mrs,NA,33638,A,34,0,1,1,0
,1,female,45,0,0,262.375,C,Miss,P,17608,B,61,0,0,0,0
,3,female,22,2,0,8.6625,S,Miss,NA,315152,NA,,0,0,1,1
,2,male,21,0,0,11.5,S,Mr,NA,29107,NA,,0,0,0,0
,1,male,55,0,0,50,S,Mr,NA,680,C,39,0,0,0,0
,3,male,5,4,2,31.3875,S,Master,NA,347077,NA,,1,0,3,1
,3,male,,0,0,7.75,Q,Mr,NA,366713,NA,,0,0,0,0
,3,male,26,0,0,7.8792,Q,Mr,NA,330910,NA,,0,0,0,0
,3,female,,0,0,14.5,S,Mrs,NA,364498,NA,,0,0,0,0
,3,female,19,1,0,16.1,S,Mrs,NA,376566,NA,,0,0,0,1
,2,male,,0,0,12.875,S,Mr,SCPARIS,2159,NA,,0,0,0,0
,2,female,24,1,2,65,S,Miss,NA,220845,NA,,1,0,2,0
,3,male,24,0,0,7.775,S,Mr,NA,349911,NA,,0,0,0,0
,2,male,57,0,0,13,S,Mr,NA,244346,NA,,0,0,0,0
,3,male,21,0,0,7.75,Q,Mr,NA,364858,NA,,0,0,0,0
,3,male,6,3,1,21.075,S,Master,NA,349909,NA,,1,0,0,4
,1,male,23,0,0,93.5,S,Mr,NA,12749,B,24,0,0,0,0
,1,female,51,0,1,39.4,S,Mrs,P,17592,D,28,0,1,1,0
,3,male,13,0,2,20.25,S,Master,C,2673,NA,,1,0,1,1
,2,male,47,0,0,10.5,S,Mr,C,30769,NA,,0,0,0,0
,3,male,29,3,1,22.025,S,Mr,NA,315153,NA,,0,1,1,1
,1,female,18,1,0,60,S,Mrs,NA,13695,C,31,0,0,0,0
,3,male,24,0,0,7.25,Q,Mr,NA,371109,NA,,0,0,0,0
,1,female,48,1,1,79.2,C,Mrs,NA,13567,B,41,0,1,2,0
,3,male,22,0,0,7.775,S,Mr,NA,347065,NA,,0,0,0,0
,3,male,31,0,0,7.7333,Q,Mr,NA,21332,NA,,0,0,0,0
,1,female,30,0,0,164.8667,S,Miss,NA,36928,C,7,0,0,0,0
,2,male,38,1,0,21,S,Mr,NA,28664,NA,,0,0,0,1
,1,female,22,0,1,59.4,C,Miss,NA,112378,NA,,1,0,0,0
,1,male,17,0,0,47.1,S,Mr,NA,113059,NA,,0,0,0,0
,1,male,43,1,0,27.7208,C,Mr,NA,17765,D,40,0,0,2,0
,2,male,20,0,0,13.8625,C,Mr,SCPARIS,2166,D,38,0,0,0,0
,2,male,23,1,0,10.5,S,Mr,NA,28666,NA,,0,0,0,0
,1,male,50,1,1,211.5,C,Mr,NA,113503,C,80,0,1,0,1
,3,female,,0,0,7.7208,Q,Miss,NA,334915,NA,,0,0,0,0
,3,female,3,1,1,13.775,S,Miss,SOTON,3101315,NA,,1,0,0,0
,3,female,,0,0,7.75,Q,Miss,NA,365237,NA,,0,0,0,0
,1,female,37,1,0,90,Q,Mrs,NA,19928,C,78,0,0,1,1
,3,female,28,0,0,7.775,S,Miss,NA,347086,NA,,0,0,0,0
,3,male,,0,0,8.05,S,Mr,A,3236,NA,,0,0,0,0
,1,female,39,0,0,108.9,C,Royal,P,17758,C,105,0,0,0,0
,3,male,38.5,0,0,7.25,S,Mr,SOTON,3101262,NA,,0,0,0,0
,3,male,,0,0,8.05,S,Mr,NA,359309,NA,,0,0,0,0
,3,male,,1,1,22.3583,C,Master,NA,2668,NA,,1,0,2,0
